,% Observed
35355,55.6
35356,55.7
35357,55.8
35358,55.9
35359,55.8
35360,55.7
35361,55.8
35362,55.7
35363,55.8
35364,55.7
35365,55.8
35366,55.8
35367,55.8
35368,55.8
35369,55.7
35370,55.8
35371,55.8
35372,56.1
35373,56.1
35374,56.0
35375,55.9
35376,55.8
35377,55.7
35378,55.7
35379,55.9
35380,55.9
35381,55.9
35382,56.0
35383,56.0
35384,56.0
35385,55.8
35386,55.9
35387,55.9
35388,55.9
35389,55.9
35390,55.9
35391,55.9
35392,55.5
35393,55.4
35394,55.8
35395,55.9
35396,53.8
35397,53.8
35398,53.8
35399,53.7
35400,53.6
35401,53.5
35402,53.4
35403,53.7
35404,53.8
35405,53.8
35406,53.9
35407,53.8
35408,53.8
35409,53.8
35410,53.8
35411,53.7
35412,53.7
35413,53.7
35414,53.7
35415,53.7
35416,53.6
35417,53.6
35418,53.5
35419,53.6
35420,55.8
35421,55.6
35422,55.5
35423,55.5
35424,55.4
35425,55.5
35426,55.4
35427,55.5
35428,55.7
35429,55.8
35430,55.8
35431,55.8
35432,55.7
35433,55.6
35434,55.5
35435,55.5
35436,55.5
35437,55.5
35438,55.5
35439,55.4
35440,55.3
35441,55.4
35442,55.4
35443,55.4
35444,56.2
35445,56.2
35446,56.2
35447,56.1
35448,56.1
35449,56.1
35450,56.0
35451,56.1
35452,56.3
35453,56.3
35454,56.3
35455,56.3
35456,56.3
35457,56.3
35458,56.3
35459,56.3
35460,56.2
35461,55.9
35462,56.0
35463,56.1
35464,56.1
35465,56.1
35466,55.9
35467,55.9
35468,57.3
35469,57.5
35470,57.4
35471,57.5
35472,57.2
35473,57.1
35474,57.1
35475,57.2
35476,57.3
35477,57.3
35478,57.3
35479,57.3
35480,57.3
35481,57.4
35482,57.3
35483,57.3
35484,57.4
35485,57.4
35486,57.3
35487,57.3
35488,57.2
35489,57.1
35490,57.2
35491,57.2
35492,57.0
35493,57.0
35494,57.0
35495,57.0
35496,57.0
35497,57.0
35498,56.9
35499,56.6
35500,57.0
35501,57.0
35502,57.0
35503,57.0
35504,57.0
35505,57.0
35506,57.0
35507,57.0
35508,57.0
35509,57.0
35510,57.0
35511,56.8
35512,56.9
35513,56.9
35514,56.9
35515,56.9
35516,56.9
35517,57.0
35518,57.0
35519,56.9
35520,56.8
35521,56.8
35522,56.7
35523,56.9
35524,56.9
35525,56.9
35526,56.9
35527,56.9
35528,56.5
35529,56.4
35530,56.5
35531,56.5
35532,56.4
35533,56.3
35534,56.4
35535,56.4
35536,56.3
35537,56.4
35538,56.5
35539,56.5
35540,56.7
35541,56.7
35542,56.6
35543,56.6
35544,43.5
35545,55.1
35546,56.4
35547,56.5
35548,56.5
35549,56.6
35550,56.5
35551,56.6
35552,56.7
35553,56.7
35554,56.6
35555,56.5
35556,56.5
35557,56.5
35558,56.4
35559,56.0
35560,55.8
35561,56.4
35562,56.5
35563,56.5
35564,52.7
35565,52.7
35566,52.7
35567,52.6
35568,52.5
35569,52.5
35570,52.4
35571,52.5
35572,52.5
35573,52.6
35574,52.7
35575,52.6
35576,52.6
35577,52.3
35578,52.6
35579,52.6
35580,52.6
35581,52.6
35582,52.5
35583,52.6
35584,52.4
35585,52.4
35586,52.4
35587,52.4
35588,52.7
35589,52.5
35590,52.6
35591,52.6
35592,52.5
35593,52.4
35594,52.3
35595,52.5
35596,52.6
35597,52.7
35598,52.7
35599,52.7
35600,52.8
35601,52.8
35602,52.6
35603,52.6
35604,52.6
35605,52.5
35606,52.5
35607,52.6
35608,52.4
35609,52.4
35610,52.4
35611,52.5
35612,56.8
35613,56.8
35614,56.7
35615,56.7
35616,56.7
35617,56.5
35618,56.5
35619,56.7
35620,56.8
35621,56.9
35622,56.8
35623,56.9
35624,57.0
35625,56.9
35626,56.8
35627,56.9
35628,56.9
35629,56.9
35630,56.9
35631,56.9
35632,56.8
35633,55.4
35634,55.1
35635,55.6
35636,57.3
35637,57.3
35638,57.2
35639,57.3
35640,57.2
35641,57.1
35642,57.1
35643,57.2
35644,54.6
35645,50.7
35646,50.6
35647,57.4
35648,57.4
35649,57.3
35650,57.3
35651,55.8
35652,57.3
35653,57.4
35654,57.3
35655,57.2
35656,57.0
35657,56.9
35658,56.9
35659,56.9
35660,56.8
35661,56.9
35662,56.9
35663,56.9
35664,56.9
35665,56.8
35666,56.7
35667,56.9
35668,56.9
35669,56.9
35670,57.0
35671,57.0
35672,56.9
35673,57.0
35674,57.0
35675,57.0
35676,57.0
35677,57.0
35678,57.0
35679,56.9
35680,56.6
35681,56.1
35682,56.4
35683,56.8
35684,54.8
35685,54.4
35686,54.4
35687,54.2
35688,54.1
35689,54.1
35690,54.1
35691,54.2
35692,54.2
35693,54.3
35694,54.2
35695,54.3
35696,54.4
35697,55.6
35698,57.1
35699,56.9
35700,56.9
35701,56.8
35702,57.0
35703,57.0
35704,56.9
35705,56.9
35706,56.9
35707,56.9
35708,54.5
35709,54.5
35710,54.5
35711,54.4
35712,54.3
35713,53.6
35714,53.0
35715,53.3
35716,54.2
35717,54.6
35718,54.6
35719,54.6
35720,54.6
35721,54.6
35722,54.6
35723,54.6
35724,54.6
35725,54.6
35726,54.6
35727,54.5
35728,54.4
35729,54.5
35730,54.5
35731,54.4
35732,56.9
35733,56.8
35734,56.9
35735,56.9
35736,56.9
35737,56.8
35738,56.8
35739,57.1
35740,57.2
35741,57.0
35742,57.0
35743,57.0
35744,57.1
35745,57.1
35746,57.0
35747,57.0
35748,57.0
35749,50.6
35750,41.8
35751,41.8
35752,41.6
35753,41.6
35754,41.7
35755,41.7
35756,41.8
35757,41.8
35758,41.8
35759,41.8
35760,41.6
35761,41.6
35762,41.6
35763,41.8
35764,41.9
35765,41.9
35766,41.8
35767,41.9
35768,41.9
35769,41.9
35770,41.8
35771,41.8
35772,41.8
35773,41.8
35774,41.7
35775,41.7
35776,41.6
35777,41.6
35778,41.6
35779,41.7
35780,38.3
35781,38.3
35782,38.3
35783,38.2
35784,38.1
35785,38.1
35786,39.3
35787,53.4
35788,53.4
35789,53.5
35790,53.5
35791,53.5
35792,53.5
35793,53.2
35794,53.1
35795,53.1
35796,53.4
35797,51.0
35798,44.5
35799,44.3
35800,44.1
35801,44.2
35802,44.2
35803,44.2
35804,44.1
35805,44.1
35806,44.1
35807,44.2
35808,44.1
35809,44.1
35810,44.1
35811,44.2
35812,44.3
35813,44.2
35814,44.2
35815,44.3
35816,44.3
35817,44.3
35818,44.3
35819,44.3
35820,44.3
35821,44.3
35822,44.2
35823,44.2
35824,44.0
35825,44.0
35826,44.0
35827,43.9
35828,44.1
35829,44.1
35830,44.2
35831,44.3
35832,44.3
35833,44.2
35834,44.2
35835,44.4
35836,44.4
35837,44.6
35838,44.6
35839,44.6
35840,44.6
35841,44.6
35842,44.6
35843,44.6
35844,44.6
35845,44.6
35846,44.6
35847,44.5
35848,44.4
35849,44.3
35850,44.3
35851,44.4
35852,44.4
35853,44.4
35854,44.4
35855,44.4
35856,44.3
35857,44.2
35858,44.2
35859,44.4
35860,44.4
35861,44.5
35862,44.4
35863,44.4
35864,42.0
35865,43.1
35866,44.5
35867,44.3
35868,44.3
35869,44.3
35870,44.3
35871,44.2
35872,44.1
35873,44.1
35874,44.0
35875,44.0
35876,53.1
35877,53.1
35878,53.1
35879,53.1
35880,53.0
35881,52.9
35882,53.0
35883,53.1
35884,53.1
35885,53.2
35886,53.2
35887,53.2
35888,53.2
35889,53.2
35890,53.2
35891,53.1
35892,52.9
35893,52.9
35894,52.9
35895,52.9
35896,52.8
35897,52.8
35898,52.8
35899,52.8
35900,53.5
35901,53.6
35902,53.6
35903,53.5
35904,53.4
35905,53.4
35906,53.3
35907,53.4
35908,53.5
35909,53.6
35910,53.6
35911,53.6
35912,53.6
35913,53.5
35914,51.0
35915,53.5
35916,53.5
35917,53.5
35918,53.5
35919,53.5
35920,53.4
35921,53.4
35922,53.4
35923,53.4
35924,56.3
35925,56.3
35926,56.2
35927,56.1
35928,56.1
35929,56.0
35930,56.1
35931,56.2
35932,56.2
35933,56.2
35934,56.3
35935,56.3
35936,56.2
35937,56.2
35938,56.2
35939,56.2
35940,56.2
35941,56.2
35942,56.2
35943,56.1
35944,56.0
35945,56.0
35946,56.0
35947,56.1
35948,56.2
35949,56.2
35950,56.1
35951,56.1
35952,40.9
35953,40.8
35954,40.9
35955,56.1
35956,56.1
35957,56.0
35958,56.0
35959,56.1
35960,56.1
35961,56.1
35962,56.1
35963,56.0
35964,55.9
35965,56.0
35966,56.1
35967,56.0
35968,55.9
35969,55.9
35970,55.9
35971,55.8
35972,55.4
35973,55.3
35974,55.3
35975,55.3
35976,55.4
35977,55.4
35978,55.3
35979,55.4
35980,55.5
35981,55.5
35982,55.6
35983,55.6
35984,55.6
35985,55.6
35986,55.6
35987,55.5
35988,55.5
35989,55.6
35990,55.6
35991,55.5
35992,55.4
35993,55.3
35994,55.2
35995,55.2
35996,55.6
35997,55.6
35998,55.6
35999,55.6
36000,55.6
36001,55.5
36002,55.5
36003,55.6
36004,55.6
36005,55.7
36006,55.7
36007,55.8
36008,55.7
36009,55.7
36010,55.4
36011,55.5
36012,55.8
36013,55.9
36014,55.8
36015,55.7
36016,55.6
36017,55.5
36018,55.5
36019,55.6
36020,52.5
36021,52.5
36022,52.5
36023,52.4
36024,52.4
36025,52.3
36026,52.3
36027,52.4
36028,52.5
36029,52.6
36030,52.6
36031,52.6
36032,52.6
36033,52.6
36034,52.5
36035,52.6
36036,52.6
36037,52.6
36038,52.6
36039,52.6
36040,52.3
36041,52.4
36042,52.4
36043,52.4
36044,55.7
36045,55.7
36046,55.7
36047,55.6
36048,55.6
36049,55.5
36050,55.5
36051,55.7
36052,55.9
36053,56.0
36054,55.9
36055,55.9
36056,55.9
36057,55.9
36058,55.9
36059,55.9
36060,55.7
36061,55.5
36062,55.8
36063,55.8
36064,55.7
36065,55.8
36066,55.8
36067,55.8
36068,55.7
36069,55.7
36070,55.7
36071,55.7
36072,55.5
36073,55.5
36074,55.5
36075,55.7
36076,55.3
36077,55.8
36078,55.8
36079,55.8
36080,55.9
36081,55.9
36082,55.9
36083,55.9
36084,55.8
36085,55.8
36086,55.8
36087,55.8
36088,55.6
36089,55.7
36090,55.7
36091,55.8
36092,56.0
36093,56.0
36094,56.0
36095,55.9
36096,55.8
36097,55.7
36098,55.7
36099,55.8
36100,55.9
36101,56.1
36102,56.1
36103,56.0
36104,56.0
36105,55.8
36106,56.0
36107,56.0
36108,56.0
36109,55.9
36110,55.6
36111,56.0
36112,55.6
36113,55.5
36114,55.6
36115,55.4
36116,55.9
36117,55.7
36118,56.0
36119,55.5
36120,55.4
36121,55.4
36122,55.3
36123,55.8
36124,56.2
36125,56.3
36126,56.3
36127,56.3
36128,56.3
36129,56.3
36130,56.3
36131,56.2
36132,56.2
36133,56.2
36134,56.1
36135,55.8
36136,56.1
36137,55.9
36138,55.8
36139,55.8
36140,56.0
36141,56.0
36142,56.0
36143,55.9
36144,55.9
36145,55.7
36146,55.5
36147,50.7
36148,49.1
36149,49.1
36150,51.4
36151,56.1
36152,56.1
36153,56.1
36154,56.1
36155,56.1
36156,56.1
36157,56.0
36158,56.0
36159,56.0
36160,55.9
36161,55.8
36162,55.8
36163,55.8
36164,55.8
36165,55.9
36166,55.9
36167,55.8
36168,55.8
36169,55.7
36170,55.8
36171,55.9
36172,55.9
36173,55.9
36174,55.9
36175,55.9
36176,55.9
36177,55.9
36178,55.9
36179,55.9
36180,55.9
36181,55.9
36182,55.9
36183,55.9
36184,55.8
36185,55.8
36186,55.8
36187,55.8
36188,55.7
36189,55.8
36190,55.7
36191,55.7
36192,55.6
36193,55.5
36194,55.5
36195,55.6
36196,55.8
36197,55.8
36198,55.8
36199,55.7
36200,55.8
36201,55.5
36202,55.4
36203,55.5
36204,55.5
36205,55.5
36206,55.5
36207,55.6
36208,55.4
36209,55.4
36210,55.4
36211,55.5
36212,55.6
36213,55.7
36214,55.7
36215,55.6
36216,55.5
36217,55.4
36218,55.4
36219,55.6
36220,55.4
36221,55.7
36222,55.6
36223,55.6
36224,55.6
36225,55.6
36226,55.6
36227,55.6
36228,55.6
36229,55.7
36230,55.6
36231,55.6
36232,55.5
36233,55.4
36234,55.4
36235,55.4
36236,55.5
36237,55.6
36238,55.5
36239,55.4
36240,55.4
36241,55.2
36242,55.2
36243,55.4
36244,55.5
36245,37.9
36246,29.0
36247,53.4
36248,52.8
36249,53.3
36250,55.6
36251,55.6
36252,55.6
36253,55.6
36254,55.6
36255,55.5
36256,55.2
36257,55.4
36258,55.4
36259,55.4
36260,55.5
36261,55.5
36262,55.5
36263,55.4
36264,55.4
36265,55.3
36266,55.3
36267,55.5
36268,55.5
36269,55.6
36270,55.6
36271,55.6
36272,55.6
36273,55.5
36274,55.4
36275,54.9
36276,55.4
36277,55.4
36278,55.4
36279,55.4
36280,55.2
36281,55.3
36282,55.3
36283,55.3
36284,55.6
36285,55.6
36286,55.6
36287,55.6
36288,55.5
36289,55.4
36290,55.5
36291,55.6
36292,55.7
36293,55.7
36294,55.7
36295,55.6
36296,55.7
36297,55.7
36298,55.7
36299,55.7
36300,55.7
36301,55.7
36302,55.7
36303,55.6
36304,55.5
36305,55.3
36306,55.2
36307,55.4
36308,55.6
36309,55.6
36310,55.6
36311,55.6
36312,55.7
36313,55.6
36314,55.6
36315,55.7
36316,55.7
36317,55.8
36318,55.8
36319,55.8
36320,55.8
36321,55.8
36322,55.8
36323,55.8
36324,55.8
36325,55.8
36326,55.8
36327,55.7
36328,55.6
36329,55.6
36330,55.6
36331,55.6
36332,55.5
36333,55.6
36334,55.5
36335,55.5
36336,55.5
36337,55.5
36338,55.6
36339,55.6
36340,55.6
36341,55.7
36342,55.7
36343,55.7
36344,55.6
36345,55.7
36346,55.7
36347,55.7
36348,55.6
36349,55.7
36350,55.7
36351,55.5
36352,55.4
36353,55.4
36354,55.5
36355,55.4
36356,55.3
36357,55.4
36358,55.4
36359,55.3
36360,55.2
36361,55.2
36362,55.3
36363,55.4
36364,55.4
36365,55.4
36366,55.5
36367,55.5
36368,55.5
36369,55.5
36370,55.5
36371,55.5
36372,55.4
36373,55.4
36374,55.4
36375,55.4
36376,55.3
36377,55.3
36378,55.3
36379,55.3
36380,55.4
36381,55.4
36382,55.4
36383,55.3
36384,55.2
36385,55.1
36386,55.2
36387,55.3
36388,55.3
36389,55.4
36390,55.3
36391,55.4
36392,55.4
36393,51.3
36394,48.4
36395,48.4
36396,48.3
36397,48.4
36398,48.2
36399,48.3
36400,48.2
36401,48.1
36402,48.3
36403,48.3
36404,48.4
36405,48.4
36406,48.4
36407,48.3
36408,48.2
36409,48.2
36410,48.3
36411,48.4
36412,48.4
36413,48.4
36414,48.4
36415,48.2
36416,48.2
36417,48.2
36418,48.3
36419,48.3
36420,48.3
36421,48.3
36422,48.3
36423,48.2
36424,48.1
36425,48.1
36426,48.1
36427,48.1
36428,48.5
36429,48.5
36430,48.5
36431,48.5
36432,48.4
36433,48.3
36434,48.4
36435,48.5
36436,48.5
36437,48.3
36438,47.9
36439,48.6
36440,48.6
36441,48.6
36442,48.6
36443,48.6
36444,48.6
36445,39.8
36446,33.5
36447,33.5
36448,33.3
36449,33.3
36450,33.3
36451,33.3
36452,40.6
36453,40.6
36454,40.6
36455,40.5
36456,40.5
36457,40.4
36458,40.6
36459,40.6
36460,40.7
36461,40.8
36462,40.8
36463,40.8
36464,40.8
36465,40.8
36466,40.8
36467,40.8
36468,40.8
36469,40.8
36470,40.8
36471,40.7
36472,40.6
36473,40.5
36474,40.5
36475,40.6
36476,40.6
36477,40.6
36478,40.6
36479,40.6
36480,40.6
36481,40.5
36482,40.6
36483,40.7
36484,40.8
36485,40.8
36486,40.9
36487,40.9
36488,40.9
36489,40.9
36490,40.9
36491,40.9
36492,40.8
36493,40.9
36494,40.9
36495,40.8
36496,40.6
36497,40.6
36498,40.6
36499,40.6
36500,38.1
36501,38.2
36502,38.1
36503,38.1
36504,38.1
36505,38.0
36506,38.1
36507,38.2
36508,38.2
36509,38.3
36510,38.4
36511,38.4
36512,38.4
36513,38.4
36514,38.4
36515,38.4
36516,38.4
36517,38.4
36518,38.4
36519,38.3
36520,38.1
36521,38.0
36522,38.1
36523,38.1
36524,38.1
36525,38.1
36526,38.1
36527,38.0
36528,37.8
36529,37.8
36530,37.9
36531,38.1
36532,44.4
36533,53.2
36534,53.2
36535,53.3
36536,42.0
36537,38.2
36538,38.2
36539,38.2
36540,38.2
36541,38.1
36542,38.2
36543,38.1
36544,38.0
36545,37.9
36546,38.0
36547,37.9
36548,38.0
36549,38.0
36550,38.0
36551,37.9
36552,37.8
36553,47.0
36554,53.0
36555,53.1
36556,53.1
36557,53.2
36558,53.3
36559,53.3
36560,53.3
36561,53.4
36562,53.3
36563,53.4
36564,53.3
36565,53.3
36566,53.3
36567,53.2
36568,53.1
36569,53.0
36570,53.0
36571,53.0
36572,53.1
36573,53.1
36574,53.1
36575,53.1
36576,53.0
36577,52.9
36578,53.0
36579,53.0
36580,53.1
36581,53.2
36582,53.4
36583,53.3
36584,53.3
36585,53.4
36586,53.4
36587,53.4
36588,53.4
36589,53.4
36590,53.2
36591,53.1
36592,53.0
36593,52.9
36594,52.9
36595,52.9
36596,53.2
36597,53.2
36598,53.1
36599,53.1
36600,49.2
36601,52.8
36602,52.8
36603,53.1
36604,53.1
36605,53.1
36606,53.2
36607,53.2
36608,53.2
36609,53.4
36610,53.4
36611,53.5
36612,53.6
36613,53.6
36614,53.4
36615,53.5
36616,53.4
36617,53.4
36618,53.4
36619,53.4
36620,53.2
36621,53.2
36622,53.1
36623,53.0
36624,53.0
36625,52.9
36626,53.0
36627,53.2
36628,53.2
36629,53.3
36630,53.3
36631,53.2
36632,53.3
36633,53.3
36634,53.3
36635,53.3
36636,53.3
36637,53.3
36638,53.3
36639,53.3
36640,53.1
36641,53.1
36642,53.1
36643,53.1
36644,53.7
36645,53.6
36646,53.6
36647,53.5
36648,53.5
36649,53.5
36650,53.5
36651,53.7
36652,53.7
36653,53.7
36654,53.7
36655,53.7
36656,53.7
36657,53.7
36658,53.7
36659,53.7
36660,53.7
36661,53.7
36662,53.7
36663,53.6
36664,53.4
36665,53.4
36666,53.4
36667,53.3
36668,53.5
36669,53.5
36670,53.5
36671,53.4
36672,53.4
36673,53.4
36674,53.4
36675,53.6
36676,53.5
36677,53.5
36678,53.6
36679,53.6
36680,53.6
36681,53.6
36682,53.6
36683,53.6
36684,53.4
36685,53.2
36686,53.1
36687,53.2
36688,53.3
36689,53.3
36690,53.3
36691,53.3
36692,53.4
36693,53.4
36694,53.3
36695,53.2
36696,53.2
36697,53.1
36698,53.2
36699,53.3
36700,53.4
36701,53.4
36702,53.5
36703,53.5
36704,53.4
36705,53.4
36706,53.4
36707,53.4
36708,53.5
36709,53.4
36710,53.5
36711,53.4
36712,53.3
36713,53.3
36714,53.3
36715,53.3
36716,53.4
36717,53.1
36718,53.2
36719,53.2
36720,53.1
36721,53.1
36722,53.1
36723,53.3
36724,53.4
36725,53.4
36726,53.5
36727,53.5
36728,53.5
36729,53.4
36730,53.5
36731,53.5
36732,53.5
36733,53.4
36734,53.4
36735,53.4
36736,53.3
36737,53.2
36738,52.6
36739,52.8
36740,48.9
36741,48.9
36742,48.8
36743,48.7
36744,48.3
36745,48.1
36746,48.2
36747,48.3
36748,48.7
36749,48.9
36750,48.9
36751,48.9
36752,48.9
36753,48.8
36754,48.8
36755,48.9
36756,48.9
36757,48.9
36758,48.9
36759,48.8
36760,48.7
36761,48.7
36762,48.5
36763,48.6
36764,48.6
36765,48.5
36766,48.4
36767,48.5
36768,48.4
36769,48.3
36770,48.4
36771,48.5
36772,48.6
36773,48.7
36774,48.7
36775,48.7
36776,48.7
36777,48.7
36778,48.7
36779,48.6
36780,48.6
36781,48.5
36782,48.5
36783,48.5
36784,48.4
36785,48.4
36786,48.4
36787,48.4
36788,55.5
36789,55.4
36790,55.3
36791,55.3
36792,55.2
36793,55.1
36794,55.3
36795,55.4
36796,55.5
36797,55.5
36798,55.6
36799,55.7
36800,55.6
36801,55.6
36802,55.7
36803,55.7
36804,55.6
36805,55.7
36806,55.6
36807,55.6
36808,55.5
36809,55.5
36810,55.4
36811,55.5
36812,55.5
36813,55.5
36814,55.5
36815,55.5
36816,55.4
36817,54.9
36818,54.8
36819,55.1
36820,55.7
36821,55.6
36822,55.6
36823,55.7
36824,55.7
36825,55.7
36826,55.8
36827,55.7
36828,55.7
36829,55.7
36830,55.7
36831,55.6
36832,55.4
36833,55.3
36834,55.3
36835,55.3
36836,55.4
36837,55.4
36838,55.4
36839,55.4
36840,55.5
36841,55.4
36842,55.5
36843,55.6
36844,55.6
36845,55.6
36846,55.7
36847,55.7
36848,55.7
36849,55.7
36850,55.7
36851,55.7
36852,55.7
36853,55.7
36854,55.7
36855,55.6
36856,55.4
36857,55.3
36858,55.4
36859,55.4
36860,55.3
36861,55.2
36862,55.3
36863,55.1
36864,55.1
36865,55.0
36866,55.1
36867,55.1
36868,55.2
36869,55.3
36870,55.4
36871,55.3
36872,55.3
36873,55.3
36874,55.3
36875,55.3
36876,55.3
36877,55.3
36878,55.3
36879,55.3
36880,55.2
36881,55.1
36882,55.1
36883,55.1
36884,54.1
36885,54.0
36886,54.0
36887,53.9
36888,53.7
36889,53.5
36890,53.7
36891,53.3
36892,53.9
36893,54.0
36894,54.0
36895,54.0
36896,54.1
36897,54.0
36898,53.7
36899,53.7
36900,53.7
36901,53.7
36902,53.7
36903,53.7
36904,53.6
36905,53.5
36906,53.6
36907,53.6
36908,53.8
36909,53.7
36910,53.6
36911,53.5
36912,53.4
36913,53.2
36914,53.5
36915,53.5
36916,53.7
36917,53.8
36918,53.7
36919,53.7
36920,52.7
36921,52.2
36922,53.7
36923,53.7
36924,53.6
36925,53.6
36926,53.5
36927,53.5
36928,53.5
36929,53.5
36930,53.5
36931,53.5
36932,54.0
36933,53.9
36934,53.9
36935,53.8
36936,53.7
36937,53.7
36938,53.7
36939,53.9
36940,53.9
36941,53.8
36942,53.8
36943,53.8
36944,53.8
36945,48.7
36946,48.8
36947,52.1
36948,53.8
36949,52.5
36950,50.7
36951,50.6
36952,50.5
36953,50.4
36954,50.5
36955,50.4
36956,52.1
36957,52.1
36958,52.0
36959,52.0
36960,52.0
36961,51.9
36962,52.0
36963,52.1
36964,52.2
36965,52.3
36966,52.3
36967,52.3
36968,52.3
36969,52.3
36970,52.3
36971,52.3
36972,52.3
36973,52.2
36974,52.2
36975,52.2
36976,52.1
36977,52.1
36978,52.0
36979,52.0
36980,52.0
36981,52.0
36982,52.0
36983,51.9
36984,51.8
36985,51.7
36986,51.8
36987,51.9
36988,52.0
36989,52.1
36990,52.2
36991,52.0
36992,52.1
36993,52.2
36994,52.2
36995,52.2
36996,46.4
36997,45.5
36998,52.1
36999,52.1
37000,51.9
37001,51.8
37002,51.8
37003,51.7
37004,52.0
37005,52.0
37006,51.9
37007,52.0
37008,52.0
37009,51.9
37010,52.0
37011,52.1
37012,52.2
37013,52.3
37014,52.3
37015,52.3
37016,52.3
37017,52.3
37018,52.3
37019,52.3
37020,52.2
37021,52.3
37022,52.3
37023,52.2
37024,52.1
37025,52.1
37026,52.1
37027,52.1
37028,52.0
37029,51.9
37030,51.9
37031,51.8
37032,51.8
37033,51.5
37034,51.7
37035,51.8
37036,51.9
37037,51.5
37038,52.1
37039,52.2
37040,51.0
37041,45.5
37042,45.5
37043,47.1
37044,52.1
37045,52.1
37046,52.0
37047,52.0
37048,51.9
37049,51.9
37050,51.9
37051,51.9
37052,52.1
37053,51.7
37054,51.4
37055,51.3
37056,51.3
37057,51.2
37058,51.3
37059,51.4
37060,51.5
37061,51.5
37062,52.0
37063,52.3
37064,52.2
37065,52.3
37066,52.2
37067,52.2
37068,52.2
37069,52.2
37070,52.1
37071,52.2
37072,52.1
37073,52.1
37074,52.1
37075,52.0
37076,52.1
37077,52.1
37078,52.1
37079,52.0
37080,51.9
37081,51.9
37082,51.9
37083,51.9
37084,52.1
37085,52.1
37086,52.1
37087,52.2
37088,52.2
37089,52.1
37090,52.2
37091,52.2
37092,52.2
37093,52.2
37094,52.1
37095,52.2
37096,52.0
37097,52.0
37098,52.0
37099,51.9
37100,52.1
37101,52.1
37102,52.0
37103,51.9
37104,51.9
37105,51.7
37106,51.8
37107,52.0
37108,52.1
37109,52.2
37110,52.2
37111,52.2
37112,52.3
37113,52.2
37114,52.2
37115,52.1
37116,52.1
37117,52.1
37118,52.1
37119,52.1
37120,49.7
37121,51.9
37122,51.9
37123,52.0
37124,52.1
37125,52.1
37126,52.0
37127,52.0
37128,52.0
37129,49.7
37130,51.4
37131,52.1
37132,51.9
37133,52.1
37134,52.1
37135,52.1
37136,52.3
37137,52.3
37138,52.3
37139,52.3
37140,52.3
37141,52.3
37142,52.3
37143,52.3
37144,52.1
37145,52.1
37146,52.1
37147,52.1
37148,52.2
37149,52.2
37150,52.2
37151,52.2
37152,52.1
37153,52.1
37154,52.1
37155,52.3
37156,52.3
37157,52.4
37158,52.3
37159,52.3
37160,52.4
37161,52.4
37162,52.3
37163,52.3
37164,52.4
37165,52.4
37166,52.4
37167,52.3
37168,52.2
37169,52.1
37170,52.1
37171,52.1
37172,52.2
37173,52.2
37174,52.2
37175,52.2
37176,52.2
37177,52.1
37178,52.2
37179,52.3
37180,52.3
37181,52.4
37182,52.3
37183,52.4
37184,52.4
37185,52.3
37186,52.4
37187,52.4
37188,52.4
37189,52.4
37190,52.2
37191,52.3
37192,52.1
37193,52.1
37194,52.1
37195,52.1
37196,52.1
37197,52.0
37198,52.0
37199,50.9
37200,36.7
37201,36.7
37202,36.7
37203,36.8
37204,36.9
37205,37.0
37206,37.1
37207,37.1
37208,37.0
37209,36.9
37210,36.9
37211,37.0
37212,37.0
37213,37.0
37214,37.0
37215,36.9
37216,36.8
37217,36.7
37218,36.7
37219,36.7
37220,36.9
37221,36.9
37222,36.9
37223,36.8
37224,36.7
37225,36.7
37226,36.8
37227,37.0
37228,37.1
37229,37.1
37230,37.2
37231,37.2
37232,37.2
37233,37.1
37234,37.1
37235,37.2
37236,37.2
37237,37.2
37238,37.2
37239,37.1
37240,37.0
37241,36.9
37242,36.7
37243,36.9
37244,36.9
37245,36.9
37246,36.9
37247,36.8
37248,36.8
37249,36.7
37250,36.8
37251,36.9
37252,36.9
37253,37.0
37254,37.1
37255,37.1
37256,37.1
37257,35.5
37258,37.1
37259,37.1
37260,37.1
37261,37.1
37262,37.0
37263,37.0
37264,36.9
37265,36.8
37266,36.8
37267,36.7
37268,36.9
37269,36.9
37270,36.9
37271,36.8
37272,36.8
37273,36.7
37274,36.8
37275,36.9
37276,37.0
37277,37.1
37278,37.1
37279,37.1
37280,37.1
37281,38.4
37282,52.2
37283,52.2
37284,52.2
37285,52.2
37286,52.2
37287,52.1
37288,52.0
37289,51.9
37290,51.9
37291,51.9
37292,51.4
37293,51.4
37294,51.3
37295,51.3
37296,51.2
37297,51.2
37298,51.3
37299,51.4
37300,51.5
37301,51.5
37302,51.6
37303,51.5
37304,51.6
37305,51.6
37306,51.6
37307,51.6
37308,51.6
37309,51.6
37310,51.6
37311,51.5
37312,51.1
37313,51.1
37314,51.2
37315,51.2
37316,51.3
37317,51.3
37318,51.4
37319,51.3
37320,51.3
37321,51.2
37322,51.3
37323,51.5
37324,51.6
37325,51.6
37326,51.6
37327,51.6
37328,51.6
37329,51.6
37330,51.6
37331,51.6
37332,51.6
37333,51.6
37334,51.6
37335,51.6
37336,51.4
37337,51.3
37338,51.3
37339,48.7
37340,51.3
37341,51.3
37342,51.3
37343,51.3
37344,51.2
37345,51.2
37346,51.3
37347,51.4
37348,51.4
37349,51.3
37350,51.3
37351,51.3
37352,51.3
37353,51.3
