,target
38093,-0.248
38094,-0.21
38095,-0.195
38096,-0.223
38097,-0.19
38098,-0.217
38099,-0.24
38100,-0.207
38101,-0.199
38102,-0.259
38103,-0.229
38104,-0.249
38105,-0.203
38106,-0.233
38107,-0.208
38108,-0.21
38109,-0.199
38110,-0.212
38111,-0.226
38112,-0.224
38113,-0.209
38114,-0.257
38115,-0.258
38116,1.293
38117,4.546
38118,8.66
38119,17.608
38120,14.341
38121,15.242
38122,18.839
38123,14.075
38124,13.857
38125,17.599
38126,23.084
38127,26.273000000000003
38128,26.936
38129,31.619
38130,51.802
38131,78.729
38132,91.755
38133,91.868
38134,91.633
38135,91.896
38136,91.649
38137,91.565
38138,91.23
38139,91.821
38140,92.266
38141,91.783
38142,87.96600000000002
38143,91.929
38144,91.29
38145,91.756
38146,92.002
38147,91.882
38148,91.935
38149,91.59
38150,91.269
38151,92.024
38152,91.7
38153,91.654
38154,91.64
38155,92.007
38156,91.704
38157,91.793
38158,91.967
38159,92.057
38160,91.81
38161,92.379
38162,92.685
38163,90.59
38164,91.547
38165,90.897
38166,90.389
38167,89.234
38168,90.077
38169,85.696
38170,75.05199999999998
38171,70.678
38172,56.582
38173,53.914
38174,38.315
38175,37.149
38176,23.655
38177,15.263
38178,10.108
38179,7.047999999999999
38180,13.684
38181,28.755
38182,28.524
38183,25.459
38184,22.688
38185,17.865
38186,20.034
38187,20.282
38188,21.073
38189,21.064
38190,20.737
38191,21.539
38192,16.375999999999998
38193,15.794
38194,11.409
38195,8.789
38196,17.235
38197,14.666
38198,13.997
38199,11.698
38200,7.218
38201,7.556
38202,11.024
38203,30.215
38204,56.091
38205,87.469
38206,95.579
38207,96.069
38208,95.544
38209,93.464
38210,88.397
38211,87.709
38212,92.227
38213,88.279
38214,85.346
38215,92.568
38216,90.507
38217,92.077
38218,87.71
38219,85.38799999999998
38220,87.5
38221,93.039
38222,93.369
38223,94.446
38224,85.456
38225,86.899
38226,84.00299999999999
38227,73.827
38228,72.73899999999998
38229,46.768
38230,41.317
38231,46.747
38232,38.534
38233,34.241
38234,26.947
38235,19.785
38236,19.283
38237,20.397
38238,22.999
38239,24.714
38240,30.168000000000006
38241,18.085
38242,12.056
38243,7.677
38244,4.577
38245,2.266
38246,1.38
38247,3.313
38248,5.254
38249,16.438
38250,20.044
38251,20.044
38252,9.517
38253,5.495
38254,4.166
38255,3.113
38256,3.227
38257,6.46
38258,10.787
38259,19.649
38260,20.364
38261,22.382
38262,21.012
38263,21.773000000000003
38264,26.143
38265,32.67
38266,30.736
38267,24.823
38268,21.46
38269,35.194
38270,50.403
38271,46.652
38272,37.334
38273,37.988
38274,48.03100000000001
38275,38.74800000000001
38276,38.74800000000001
38277,48.535
38278,55.566
38279,68.16199999999999
38280,72.669
38281,67.553
38282,66.227
38283,54.874
38284,51.727
38285,52.277
38286,45.92
38287,37.52
38288,31.719
38289,27.834
38290,29.215
38291,33.355
38292,28.529
38293,30.498
38294,25.063
38295,22.465
38296,17.278
38297,15.999
38298,14.059
38299,10.732
38300,6.2860000000000005
38301,8.422
38302,7.23
38303,7.686
38304,8.735
38305,10.665
38306,11.527
38307,11.628
38308,8.51
38309,7.153
38310,9.726
38311,16.115
38312,16.173
38313,22.767
38314,27.411
38315,29.037
38316,22.308000000000003
38317,23.976
38318,21.153
38319,24.902
38320,23.998
38321,19.755
38322,12.71
38323,11.640999999999998
38324,9.441
38325,7.3279999999999985
38326,8.509
38327,8.171
38328,4.658
38329,1.681
38330,2.0340000000000003
38331,0.7659999999999999
38332,-0.507
38333,-0.256
38334,-0.204
38335,-0.195
38336,-0.2
38337,-0.205
38338,-0.195
38339,-0.135
38340,0.177
38341,0.141
38342,-0.26
38343,-0.232
38344,-0.208
38345,-0.184
38346,-0.216
38347,-0.194
38348,-0.172
38349,-0.182
38350,-0.276
38351,-0.254
38352,0.045
38353,0.26
38354,3.626
38355,11.517
38356,30.272
38357,54.69600000000001
38358,84.90100000000002
38359,91.146
38360,87.17
38361,79.551
38362,79.446
38363,78.398
38364,82.11
38365,83.805
38366,76.929
38367,88.697
38368,87.765
38369,81.45
38370,73.48899999999998
38371,88.28
38372,90.252
38373,92.859
38374,90.294
38375,83.259
38376,81.486
38377,87.057
38378,90.162
38379,89.68299999999998
38380,96.107
38381,97.317
38382,95.649
38383,92.831
38384,90.435
38385,67.14699999999999
38386,61.622
38387,65.763
38388,45.51600000000001
38389,35.72
38390,34.366
38391,22.86
38392,16.000999999999998
38393,15.594
38394,6.064
38395,5.754
38396,3.728
38397,2.997
38398,1.453
38399,0.99
38400,0.799
38401,5.516
38402,15.059
38403,8.937000000000003
38404,16.732
38405,7.148
38406,4.385
38407,13.554
38408,20.756
38409,20.033
38410,25.372
38411,30.083
38412,25.468000000000004
38413,65.149
38414,76.12899999999998
38415,74.568
38416,71.884
38417,66.172
38418,71.461
38419,56.948
38420,38.749
38421,31.403
38422,28.613000000000003
38423,31.869
38424,37.791
38425,42.698
38426,37.592
38427,48.245
38428,48.212
38429,38.45
38430,36.282
38431,35.594
38432,31.314
38433,32.192
38434,39.567
38435,36.702
38436,33.53
38437,25.143
38438,26.611
38439,25.827
38440,32.29
38441,38.032
38442,40.236
38443,38.154
38444,38.232
38445,35.03
38446,34.677
38447,36.16
38448,42.002
38449,36.537
38450,41.06
38451,40.679
38452,51.799
38453,49.36600000000001
38454,48.25899999999999
38455,54.547
38456,64.982
38457,70.165
38458,68.438
38459,65.938
38460,60.636
38461,41.249
38462,43.901
38463,35.148
38464,21.446
38465,20.086
38466,28.477
38467,37.509
38468,44.887
38469,49.838
38470,36.647
38471,32.836
38472,28.645
38473,27.985
38474,43.267
38475,45.025
38476,47.176
38477,43.065
38478,45.912
38479,62.059
38480,70.806
38481,68.227
38482,64.973
38483,75.919
38484,75.70100000000002
38485,74.146
38486,65.021
38487,66.86399999999999
38488,68.291
38489,69.563
38490,73.558
38491,75.556
38492,78.13
38493,76.191
38494,64.97399999999999
38495,55.164
38496,41.783
38497,36.474
38498,41.644
38499,39.727
38500,42.99100000000001
38501,52.8
38502,55.348
38503,52.843
38504,51.127
38505,49.845
38506,14.066
38507,22.548
38508,21.818
38509,22.668000000000006
38510,34.176
38511,40.894
38512,35.405
38513,31.505
38514,34.602
38515,41.09
38516,37.031
38517,40.347
38518,42.3
38519,37.302
38520,28.438
38521,32.575
38522,32.323
38523,26.271
38524,25.369
38525,27.613000000000003
38526,26.842
38527,20.668000000000006
38528,15.164
38529,9.152
38530,13.759
38531,16.59
38532,13.925
38533,17.032
38534,19.789
38535,21.049
38536,16.758
38537,5.997999999999998
38538,6.034
38539,5.6370000000000005
38540,8.116
38541,13.782
38542,12.776
38543,11.101
38544,9.046
38545,6.4510000000000005
38546,3.845
38547,4.937
38548,7.278
38549,4.836
38550,6.4289999999999985
38551,3.902
38552,3.925
38553,7.718
38554,9.583
38555,12.566
38556,13.416
38557,14.324000000000002
38558,13.075
38559,14.052
38560,15.31
38561,21.94
38562,28.126
38563,35.601
38564,23.349
38565,18.019
38566,14.315
38567,15.262
38568,7.386
38569,16.991
38570,8.883
38571,15.324000000000002
38572,32.983000000000004
38573,13.336
38574,11.858
38575,7.0470000000000015
38576,9.694
38577,7.452000000000001
38578,8.591000000000001
38579,7.546
38580,8.127
38581,19.061
38582,10.775
38583,8.209
38584,25.801
38585,24.671
38586,12.555
38587,11.794
38588,12.04
38589,17.516
38590,12.079
38591,17.893
38592,23.152
38593,28.709
38594,29.75
38595,31.214
38596,25.142
38597,23.554
38598,18.768
38599,9.198
38600,5.313
38601,2.291
38602,2.576
38603,1.568
38604,3.4810000000000003
38605,4.937
38606,6.635
38607,10.592
38608,10.542
38609,7.504
38610,5.107
38611,2.354
38612,2.17
38613,3.242
38614,7.155
38615,9.438
38616,6.945
38617,8.347999999999999
38618,12.171
38619,15.630999999999998
38620,15.33
38621,26.41
38622,34.83
38623,41.122
38624,51.039
38625,45.61
38626,38.365
38627,30.535
38628,28.596
38629,18.196
38630,13.028
38631,9.418
38632,4.355
38633,1.431
38634,0.727
38635,1.079
38636,1.816
38637,2.839
38638,3.3080000000000003
38639,1.801
38640,1.364
38641,0.777
38642,0.461
38643,0.5920000000000001
38644,0.531
38645,0.83
38646,-0.132
38647,-0.231
38648,-0.103
38649,2.418
38650,3.392
38651,2.597
38652,1.158
38653,0.239
38654,0.677
38655,1.963
38656,4.438
38657,6.03
38658,4.049
38659,2.524
38660,4.308
38661,25.737
38662,67.90899999999999
38663,94.141
38664,94.789
38665,94.115
38666,95.453
38667,96.441
38668,95.606
38669,89.04799999999999
38670,93.644
38671,96.486
38672,97.369
38673,97.067
38674,96.726
38675,97.28
38676,97.635
38677,97.497
38678,97.707
38679,97.498
38680,97.436
38681,97.428
38682,97.564
38683,97.571
38684,97.731
38685,96.77
38686,96.803
38687,97.422
38688,96.806
38689,97.966
38690,97.684
38691,97.432
38692,93.739
38693,88.60799999999998
38694,90.568
38695,95.072
38696,97.413
38697,95.375
38698,93.272
38699,87.387
38700,82.25200000000002
38701,74.006
38702,67.521
38703,62.039
38704,55.855
38705,49.752
38706,38.275
38707,31.188
38708,27.376
38709,21.81900000000001
38710,22.446
38711,21.097
38712,18.578
38713,19.808
38714,22.01
38715,19.2
38716,18.026
38717,17.827
38718,12.4
38719,11.496
38720,11.894
38721,16.219
38722,11.936
38723,6.129
38724,7.1370000000000005
38725,8.288
38726,9.462
38727,6.252000000000002
38728,4.254
38729,3.136
38730,2.744
38731,2.196
38732,0.964
38733,-0.138
38734,1.152
38735,1.908
38736,7.812
38737,10.284
38738,7.701
38739,7.183
38740,5.194
38741,6.016
38742,9.06
38743,16.54
38744,23.22300000000001
38745,29.174
38746,37.381
38747,40.977
38748,30.885
38749,27.174
38750,30.474
38751,35.427
38752,39.694
38753,39.197
38754,38.025
38755,41.865
38756,43.973
38757,45.58
38758,39.898
38759,37.634
38760,29.495
38761,28.718000000000004
38762,28.246
38763,25.668000000000006
38764,25.677
38765,19.703
38766,13.765999999999998
38767,10.672
38768,5.142
38769,3.509
38770,6.99
38771,8.156
38772,8.432
38773,10.884
38774,13.209
38775,16.592
38776,19.055
38777,20.524
38778,19.756
38779,21.804
38780,20.081
38781,19.122
38782,15.979
38783,18.783
38784,21.45
38785,19.183
38786,12.645
38787,15.914
38788,19.394
38789,19.034
38790,22.0
38791,23.512
38792,30.524
38793,36.244
38794,30.93
38795,26.265
38796,24.424
38797,30.395
38798,23.519
38799,16.795
38800,13.961
38801,12.47
38802,14.203
38803,12.264
38804,8.532
38805,3.618
38806,1.378
38807,1.455
38808,2.8480000000000003
38809,3.178
38810,1.4980000000000002
38811,0.526
38812,0.272
38813,-0.194
38814,-0.304
38815,-0.233
38816,0.142
38817,-0.225
38818,-0.198
38819,-0.202
38820,0.364
38821,0.753
38822,-0.264
38823,0.715
38824,0.818
38825,0.835
38826,2.469
38827,2.989
38828,3.87
38829,11.137
38830,17.637999999999995
38831,14.208
38832,11.268
38833,10.414
38834,8.785
38835,12.183
38836,12.81
38837,15.314
38838,15.455
38839,14.848
38840,15.525
38841,13.735
38842,9.209
38843,8.531
38844,3.804
38845,3.699
38846,0.8590000000000001
38847,-0.066
38848,0.7190000000000001
38849,0.37
38850,2.636
38851,3.879
38852,8.741
38853,12.335
38854,12.246
38855,14.633
38856,18.988
38857,19.904
38858,17.363
38859,17.112000000000002
38860,21.56
38861,23.089
38862,26.249
38863,31.758000000000006
38864,32.338
38865,30.206
38866,31.525
38867,35.488
38868,40.99800000000001
38869,38.718
38870,45.034
38871,49.882
38872,53.71100000000001
38873,57.61
38874,53.977
38875,44.528
38876,30.995
38877,43.244
38878,34.817
38879,27.224
38880,23.808000000000003
38881,23.649
38882,18.117
38883,19.714
38884,20.81900000000001
38885,20.165
38886,16.570999999999998
38887,19.209
38888,22.123
38889,28.296
38890,26.479
38891,27.896
38892,27.428
38893,30.953000000000007
38894,31.951
38895,40.002
38896,42.87
38897,39.857
38898,33.988
38899,36.71
38900,34.794000000000004
38901,37.728
38902,39.922
38903,39.494
38904,37.549
38905,31.999
38906,32.751
38907,37.556
38908,54.282
38909,61.716
38910,66.444
38911,64.089
38912,65.984
38913,64.694
38914,55.413
38915,54.401
38916,50.27
38917,46.063
38918,43.417
38919,43.718
38920,46.422
38921,52.274
38922,43.18600000000001
38923,40.903
38924,45.288
38925,40.595
38926,38.112
38927,40.207
38928,35.645
38929,32.586
38930,26.777
38931,22.692
38932,15.715
38933,14.138
38934,11.776
38935,11.213
38936,9.092
38937,9.33
38938,9.281
38939,4.748
38940,2.73
38941,3.367
38942,2.488
38943,2.833
38944,3.974
38945,4.006
38946,5.103
38947,6.121
38948,6.539
38949,6.879
38950,6.063
38951,6.823
38952,14.178
38953,22.023000000000003
38954,14.063
38955,15.914
38956,21.666
38957,14.229
38958,9.289
38959,10.429
38960,7.532999999999999
38961,7.665
38962,7.677
38963,8.042
38964,8.894
38965,5.843
38966,5.763
38967,7.266
38968,8.371
38969,8.821
38970,9.702
38971,10.43
38972,11.95
38973,12.879
38974,18.126
38975,19.066
38976,19.883
38977,23.273000000000003
38978,19.015
38979,15.769
38980,12.678
38981,12.411
38982,11.331
38983,11.792
38984,11.797
38985,13.778
38986,14.889
38987,12.143
38988,11.885
38989,11.108
38990,7.135
38991,5.148
38992,2.47
38993,2.053
38994,1.479
38995,2.593
38996,4.73
38997,4.932
38998,5.417999999999998
38999,6.06
39000,7.371
39001,11.691
39002,14.41
39003,13.339
39004,14.431
39005,18.1
39006,20.81900000000001
39007,21.778
39008,18.502
39009,12.315
39010,8.179
39011,12.586
39012,15.719
39013,26.722
39014,29.741
39015,19.292
39016,13.482
39017,10.937
39018,9.333
39019,10.963
39020,9.003
39021,9.436
39022,4.882
39023,6.1610000000000005
39024,3.576
39025,4.207
39026,7.584
39027,7.0870000000000015
39028,5.768
39029,6.285
39030,6.776
39031,5.261
39032,3.591
39033,0.101
39034,-0.433
39035,-0.236
39036,-0.224
39037,0.074
39038,-0.156
39039,-0.175
39040,-0.198
39041,-0.182
39042,-0.179
39043,-0.179
39044,-0.171
39045,-0.211
39046,0.7609999999999999
39047,1.45
39048,1.919
39049,2.824
39050,0.768
39051,1.096
39052,2.688
39053,8.664
39054,19.604
39055,26.309
39056,36.874
39057,41.413
39058,41.418
39059,31.402
39060,27.321
39061,31.136
39062,30.404
39063,20.533
39064,14.21
39065,11.986
39066,9.476
39067,12.434
39068,8.757
39069,8.125
39070,6.772
39071,8.411
39072,10.97
39073,16.968
39074,18.572
39075,22.5
39076,26.788
39077,30.534
39078,32.294000000000004
39079,30.722
39080,33.458
39081,29.236
39082,27.804
39083,29.168000000000006
39084,27.463
39085,21.89
39086,20.215
39087,19.211
39088,17.088
39089,13.905
39090,11.345
39091,11.669
39092,15.071
39093,15.518
39094,17.249000000000002
39095,23.674
39096,29.508000000000006
39097,32.662
39098,41.397
39099,46.029
39100,48.01600000000001
39101,47.26600000000001
39102,53.455
39103,52.667
39104,52.129
39105,48.103
39106,42.304
39107,33.504
39108,28.33
39109,23.438
39110,20.59800000000001
39111,16.711
39112,15.957
39113,14.695
39114,11.663
39115,7.691
39116,6.62
39117,8.788
39118,9.203
39119,12.201
39120,15.514
39121,17.336
39122,16.314
39123,13.993
39124,13.42
39125,11.663
39126,16.324
39127,17.877
39128,15.803
39129,22.293000000000006
39130,25.487
39131,28.155
39132,26.756
39133,34.922
39134,35.379
39135,47.50100000000001
39136,49.399
39137,48.103
39138,47.222
39139,51.976000000000006
39140,58.488
39141,64.322
39142,67.389
39143,71.577
39144,72.45
39145,68.301
39146,79.251
39147,82.775
39148,82.471
39149,85.899
39150,88.74
39151,90.529
39152,93.701
39153,96.547
39154,97.645
39155,97.319
39156,97.305
39157,96.854
39158,93.087
39159,93.664
39160,93.07
39161,87.14200000000002
39162,91.281
39163,88.443
39164,80.759
39165,71.282
39166,59.675
39167,54.522
39168,54.791
39169,56.191
39170,64.90100000000001
39171,74.613
39172,74.561
39173,66.869
39174,68.048
39175,67.044
39176,69.362
39177,69.053
39178,70.298
39179,56.274
39180,53.923
39181,53.8
39182,45.966
39183,38.792
39184,30.561
39185,22.846
39186,14.996
39187,11.371
39188,9.793
39189,9.177
39190,8.607000000000001
39191,6.237
39192,6.3610000000000015
39193,3.389
39194,3.691
39195,3.5780000000000003
39196,3.013
39197,1.93
39198,1.341
39199,2.986
39200,6.66
39201,7.775
39202,6.761
39203,4.69
39204,2.457
39205,0.226
39206,0.275
39207,-0.08
39208,-0.198
39209,0.022
39210,0.108
39211,-0.041
39212,0.001
39213,-0.22
39214,-0.227
39215,-0.23
39216,-0.208
39217,-0.191
39218,-0.248
39219,-0.226
39220,0.496
39221,0.17
39222,-0.193
39223,-0.161
39224,-0.125
39225,0.216
39226,-0.03
39227,-0.072
39228,-0.127
39229,-0.24
39230,-0.181
39231,-0.17
39232,-0.157
39233,-0.173
39234,-0.203
39235,-0.159
39236,-0.175
39237,-0.196
39238,-0.073
39239,1.159
39240,5.636
39241,3.1010000000000004
39242,2.724
39243,3.33
39244,3.432
39245,2.569
39246,1.104
39247,0.965
39248,1.175
39249,4.957
39250,11.019
39251,14.437
39252,17.04
39253,13.981
39254,11.628
39255,15.574000000000002
39256,21.003
39257,25.12
39258,18.404
39259,18.198
39260,18.501
39261,16.221
39262,12.024
39263,18.491
39264,13.447
39265,17.524
39266,21.674
39267,26.287
39268,25.214
39269,25.378
39270,26.57
39271,23.951
39272,18.099
39273,15.66
39274,13.022
39275,11.184
39276,8.429
39277,6.657
39278,8.092
39279,9.877
39280,7.902
39281,5.351
39282,7.572999999999999
39283,3.942
39284,2.649
39285,1.496
39286,1.742
39287,4.048
39288,4.812
39289,5.474
39290,5.88
39291,3.823
39292,4.242
39293,4.755
39294,4.605
39295,4.533
39296,5.125
39297,1.27
39298,0.574
39299,0.07
39300,0.145
39301,-0.112
39302,-0.249
39303,0.116
39304,0.356
39305,0.257
39306,0.108
39307,-0.03
39308,-0.046
39309,0.326
39310,-0.146
39311,-0.264
39312,-0.209
39313,-0.096
39314,-0.03
39315,-0.207
39316,-0.206
39317,-0.179
39318,-0.044
39319,-0.198
39320,-0.1689999999999999
39321,-0.204
39322,-0.202
39323,-0.212
39324,-0.17
39325,-0.188
39326,-0.201
39327,-0.199
39328,-0.183
39329,-0.22
39330,-0.192
39331,-0.189
39332,-0.198
39333,-0.231
39334,0.192
39335,-0.091
39336,-0.054
39337,-0.252
39338,-0.068
39339,-0.175
39340,0.023
39341,-0.055
39342,0.271
39343,3.506
39344,2.7110000000000003
39345,0.7809999999999999
39346,0.127
39347,0.042
39348,0.949
39349,0.86
39350,1.208
39351,1.429
39352,4.267
39353,6.039
39354,12.853
39355,43.262
39356,72.50399999999998
39357,70.973
39358,81.016
39359,86.825
39360,77.066
39361,80.406
39362,86.625
39363,92.613
39364,93.471
39365,96.842
39366,96.418
39367,92.16
39368,91.741
39369,92.142
39370,86.73200000000001
39371,96.278
39372,94.042
39373,95.551
39374,95.368
39375,97.093
39376,94.879
39377,95.902
39378,96.191
39379,94.148
39380,95.075
39381,93.528
39382,94.625
39383,95.909
39384,95.241
39385,92.993
39386,95.005
39387,94.269
39388,92.863
39389,93.596
39390,90.438
39391,86.92
39392,89.0
39393,93.054
39394,85.336
39395,69.289
39396,69.47
39397,74.94800000000002
39398,70.071
39399,71.0
39400,62.271
39401,72.932
39402,61.527
39403,58.172
39404,58.832
39405,67.4
39406,65.028
39407,63.908
39408,52.46
39409,41.88800000000001
39410,34.031
39411,30.904
39412,27.368
39413,9.572
39414,6.857
39415,8.911
39416,5.4
39417,3.577
39418,11.138
39419,16.706
39420,11.948
39421,4.787
39422,4.783
39423,0.715
39424,-0.337
39425,-0.033
39426,1.224
39427,2.974
39428,3.613
39429,3.074
39430,2.834
39431,2.9530000000000003
39432,4.069
39433,1.984
39434,1.104
39435,4.647
39436,10.019
39437,7.778
39438,3.536
39439,1.642
39440,-0.304
39441,-0.204
39442,-0.238
39443,-0.186
39444,-0.19
39445,-0.181
39446,-0.183
39447,-0.171
39448,-0.185
39449,-0.162
39450,-0.196
39451,-0.189
39452,-0.187
39453,-0.18
39454,-0.225
39455,-0.202
39456,-0.198
39457,-0.185
39458,-0.189
39459,-0.21
39460,-0.232
39461,-0.179
39462,-0.21
39463,-0.171
39464,1.454
39465,6.5870000000000015
39466,15.115
39467,24.741
39468,34.525
39469,23.652
39470,12.421
39471,14.153
39472,37.174
39473,55.06800000000001
39474,73.44
39475,90.212
39476,95.224
39477,91.106
39478,93.243
39479,88.654
39480,77.464
39481,59.2
39482,47.438
39483,39.3
39484,38.205
39485,45.026
39486,47.01
39487,56.24
39488,60.069
39489,52.093
39490,33.206
39491,22.679
39492,13.387
39493,12.226
39494,10.594
39495,8.51
39496,6.649
39497,6.259
39498,6.191
39499,7.787000000000001
39500,9.512
39501,5.126
39502,5.997000000000001
39503,10.048
39504,10.569
39505,10.761
39506,15.731
39507,19.007
39508,19.135
39509,32.865
39510,35.009
39511,34.4
39512,33.765
39513,51.882
39514,47.41
39515,38.771
39516,58.916
39517,64.273
39518,58.075
39519,69.117
39520,70.218
39521,78.55199999999998
39522,93.359
39523,95.421
39524,90.327
39525,87.45
39526,81.645
39527,78.002
39528,71.301
39529,57.54600000000001
39530,37.236
39531,29.382
39532,25.414
39533,25.861
39534,28.803
39535,27.135
39536,20.44400000000001
39537,12.425999999999998
39538,9.099
39539,6.555
39540,6.4510000000000005
39541,13.999
39542,7.597
39543,3.381
39544,4.766
39545,6.4110000000000005
39546,1.22
39547,24.828000000000007
39548,26.873
39549,19.152
39550,5.422999999999999
39551,-0.29
