,load
767859,27129.0
767885,27937.0
767911,27506.0
767937,26814.0
767963,25714.0
767989,24179.0
768015,22902.0
768041,22339.0
768067,21852.0
768093,21618.0
768119,21766.0
768145,22458.0
768171,24159.0
768197,26286.0
768223,26783.0
768249,25547.0
768275,23991.0
768301,22960.0
768327,22101.0
768353,22027.0
768379,22147.0
768405,22577.0
768431,23268.0
768457,24848.0
768483,26944.0
768509,27680.0
768535,27270.0
768561,26603.0
768587,25557.0
768613,24089.0
768639,22878.0
768665,22171.0
768691,21676.0
768717,21510.0
768743,21653.0
768769,22254.0
768795,23804.0
768821,25750.0
768847,26232.0
768873,25213.0
768899,23591.0
768925,22460.0
768951,21626.0
768977,21231.0
769003,21288.0
769029,21855.0
769055,22774.0
769081,24317.0
769107,26272.0
769133,26887.0
769159,26516.0
769185,25851.0
769211,25051.0
769237,23805.0
769263,22657.0
769289,21903.0
769315,21297.0
769341,20971.0
769367,20867.0
769393,21100.0
769419,21711.0
769445,22573.0
769471,22779.0
769497,22382.0
769523,21554.0
769549,20490.0
769575,19493.0
769601,18912.0
769627,18728.0
769653,19129.0
769679,20293.0
769705,22132.0
769731,24264.0
769757,25105.0
769783,24791.0
769809,24319.0
769835,23721.0
769861,22705.0
769887,21738.0
769913,20962.0
769939,20381.0
769965,20024.0
769991,19976.0
770017,20099.0
770043,20483.0
770069,21128.0
770095,21096.0
770121,20587.0
770147,19463.0
770173,18292.0
770199,17527.0
770225,17378.0
770251,17670.0
770277,18348.0
770303,19699.0
770329,21748.0
770355,24116.0
770381,25105.0
770407,24709.0
770433,24103.0
770459,23207.0
770485,21925.0
770511,20923.0
770537,20311.0
770563,19857.0
770589,19782.0
770615,20033.0
770641,20935.0
770667,22646.0
770693,24688.0
770719,25536.0
770745,24974.0
770771,23794.0
770797,22848.0
770823,22114.0
770849,21934.0
770875,22121.0
770901,22488.0
770927,23350.0
770953,25045.0
770979,26815.0
771005,27294.0
771031,26506.0
771057,25656.0
771083,24580.0
771109,23133.0
771135,21888.0
771161,21095.0
771187,20566.0
771213,20260.0
771239,20454.0
771265,21136.0
771291,22723.0
771317,24788.0
771343,25462.0
771369,24725.0
771395,23480.0
771421,22521.0
771447,22045.0
771473,22019.0
771499,22233.0
771525,22753.0
771551,23588.0
771577,25024.0
771603,26590.0
771629,27164.0
771655,26493.0
771681,25633.0
771707,24596.0
771733,23088.0
771759,21869.0
771785,21171.0
771811,20527.0
771837,20288.0
771863,20486.0
771889,21174.0
771915,22716.0
771941,24589.0
771967,25168.0
771993,24394.0
772019,23565.0
772045,23246.0
772071,22944.0
772097,22889.0
772123,23162.0
772149,23780.0
772175,24659.0
772201,25979.0
772227,27179.0
772253,27509.0
772279,26717.0
772305,25842.0
772331,24806.0
772357,23353.0
772383,22015.0
772409,21089.0
772435,20480.0
772461,19912.0
772487,19936.0
772513,20695.0
772539,22222.0
772565,24071.0
772591,24714.0
772617,24260.0
772643,23492.0
772669,22873.0
772695,22666.0
772721,22991.0
772747,23377.0
772773,24174.0
772799,25129.0
772825,26475.0
772851,27620.0
772877,27858.0
772903,26935.0
772929,25849.0
772955,24666.0
772981,23217.0
773007,21930.0
773033,20996.0
773059,20320.0
773085,19925.0
773111,19790.0
773137,20378.0
773163,21857.0
773189,23525.0
773215,24039.0
773241,23522.0
773267,22845.0
773293,22319.0
773319,22232.0
773345,22569.0
773371,23120.0
773397,23902.0
773423,24725.0
773449,25911.0
773475,27036.0
773501,27123.0
773527,26263.0
773553,25347.0
773579,24338.0
773605,23080.0
773631,21842.0
773657,20908.0
773683,20193.0
773709,19676.0
773735,19368.0
773761,19495.0
773787,20042.0
773813,20670.0
773839,20798.0
773865,20604.0
773891,20197.0
773917,19673.0
773943,19439.0
773969,19537.0
773995,20053.0
774021,20997.0
774047,22338.0
774073,23982.0
774099,25350.0
774125,25653.0
774151,24904.0
774177,24057.0
774203,23172.0
774229,21962.0
774255,20904.0
774281,20079.0
774307,19392.0
774333,18966.0
774359,18791.0
774385,18694.0
774411,19008.0
774437,19399.0
774463,19294.0
774489,19159.0
774515,18747.0
774541,18399.0
774567,18341.0
774593,18757.0
774619,19458.0
774645,20466.0
774671,21709.0
774697,23072.0
774723,24183.0
774749,24555.0
774775,24143.0
774801,23669.0
774827,22857.0
774853,21530.0
774879,20312.0
774905,19452.0
774931,18919.0
774957,18741.0
774983,18872.0
775009,19624.0
775035,21101.0
775061,22832.0
775087,23666.0
775113,23621.0
775139,23234.0
775165,22803.0
775191,22364.0
775217,22173.0
775243,22036.0
775269,22578.0
775295,23685.0
775321,24860.0
775347,26408.0
775373,27033.0
775399,26345.0
775425,25508.0
775451,24312.0
775477,22681.0
775503,21471.0
775529,20754.0
775555,20267.0
775581,19948.0
775607,19828.0
775633,20496.0
775659,21941.0
775685,23932.0
775711,24874.0
775737,24700.0
775763,24143.0
775789,23666.0
775815,22966.0
775841,22354.0
775867,22195.0
775893,22340.0
775919,23022.0
775945,24500.0
775971,26507.0
775997,27492.0
776023,27012.0
776049,26280.0
776075,25174.0
776101,23584.0
776127,22232.0
776153,21402.0
776179,20848.0
776205,20489.0
776231,20698.0
776257,21448.0
776283,23161.0
776309,25120.0
776335,25508.0
776361,24426.0
776387,23043.0
776413,21982.0
776439,21098.0
776465,20631.0
776491,20608.0
776517,21154.0
776543,22326.0
776569,24111.0
776595,26196.0
776621,27210.0
776647,26809.0
776673,26062.0
776699,24974.0
776725,23371.0
776751,22090.0
776777,21280.0
776803,20678.0
776829,20462.0
776855,20507.0
776881,21256.0
776907,22875.0
776933,24773.0
776959,25057.0
776985,23938.0
777011,22803.0
777037,21689.0
777063,21043.0
777089,20912.0
777115,21097.0
777141,21552.0
777167,22524.0
777193,24177.0
777219,26092.0
777245,27014.0
777271,26552.0
777297,25856.0
777323,24885.0
777349,23409.0
777375,22149.0
777401,21337.0
777427,20796.0
777453,20514.0
777479,20599.0
777505,21361.0
777531,22895.0
777557,24666.0
777583,25017.0
777609,23888.0
777635,22735.0
777661,21688.0
777687,21231.0
777713,21078.0
777739,21111.0
777765,21738.0
777791,22484.0
777817,24003.0
777843,25696.0
777869,26515.0
777895,25950.0
777921,25217.0
777947,24315.0
777973,23104.0
777999,21916.0
778025,21072.0
778051,20466.0
778077,20089.0
778103,19940.0
778129,20236.0
778155,20972.0
778181,21675.0
778207,21594.0
778233,20854.0
778259,19751.0
778285,18796.0
778311,18160.0
778337,17841.0
778363,18055.0
778389,18638.0
778415,20022.0
778441,21903.0
778467,23831.0
778493,24803.0
778519,24434.0
778545,23817.0
778571,23047.0
778597,21944.0
778623,20893.0
778649,20130.0
778675,19501.0
778701,19117.0
778727,19009.0
778753,19155.0
778779,19462.0
778805,19891.0
778831,19811.0
778857,19473.0
778883,18448.0
778909,17482.0
778935,16971.0
778961,16882.0
778987,17044.0
779013,17877.0
779039,19589.0
779065,21277.0
779091,23365.0
779117,24558.0
779143,24255.0
779169,23687.0
779195,22924.0
779221,21724.0
779247,20626.0
779273,19964.0
779299,19403.0
779325,19111.0
779351,19157.0
779377,19672.0
779403,20921.0
779429,22276.0
779455,22737.0
779481,22832.0
779507,22472.0
779533,21751.0
779559,21195.0
779585,20955.0
779611,20806.0
779637,20974.0
779663,22052.0
779689,23767.0
779715,26067.0
779741,27325.0
779767,26960.0
779793,26214.0
779819,25083.0
779845,23457.0
779871,22137.0
779897,21372.0
779923,20856.0
779949,20634.0
779975,20842.0
780001,21638.0
780027,23228.0
780053,24986.0
780079,25671.0
780105,25230.0
780131,24716.0
780157,23745.0
780183,23297.0
780209,22914.0
780235,22726.0
780261,23488.0
780287,24362.0
780313,25786.0
780339,27610.0
780365,28678.0
780391,28365.0
780417,27666.0
780443,26607.0
780469,25064.0
780495,23622.0
780521,22691.0
780547,22103.0
780573,21857.0
780599,22008.0
780625,22716.0
780651,24448.0
780677,26369.0
780703,26624.0
780729,25743.0
780755,24624.0
780781,23500.0
780807,22642.0
780833,22376.0
780859,22322.0
780885,22335.0
780911,23542.0
780937,25184.0
780963,27489.0
780989,29010.0
781015,28873.0
781041,28326.0
781067,27330.0
781093,25841.0
781119,24633.0
781145,23642.0
781171,23113.0
781197,23007.0
781223,23361.0
781249,24098.0
781275,25935.0
781301,27842.0
781327,27999.0
781353,26408.0
781379,24305.0
781405,22805.0
781431,21782.0
781457,20936.0
781484,20730.0
781512,20962.0
781540,22196.0
781568,24143.0
781596,26691.0
781624,28240.0
781652,28126.0
781680,27649.0
781708,26766.0
781736,25354.0
781764,24159.0
781792,23457.0
781820,22935.0
781848,22751.0
781876,22935.0
781904,23763.0
781932,25489.0
781960,27235.0
781988,27063.0
782016,25499.0
782044,23575.0
782072,22185.0
782100,20946.0
782128,20368.0
782156,20205.0
782184,20499.0
782212,21608.0
782240,23552.0
782268,25827.0
782296,27210.0
782324,26955.0
782352,26419.0
782380,25810.0
782408,24672.0
782436,23603.0
782464,22896.0
782492,22460.0
782520,22023.0
782548,21844.0
782576,22144.0
782604,22913.0
782632,23542.0
782660,22955.0
782688,21613.0
782716,20536.0
782744,19502.0
782772,18647.0
782800,18391.0
782828,18568.0
782856,19472.0
782884,20708.0
782912,22225.0
782940,24039.0
782968,25166.0
782996,24809.0
783024,24426.0
783052,23783.0
783080,22683.0
783108,21687.0
783136,20931.0
783164,20331.0
783192,19994.0
783220,19824.0
783248,20050.0
783276,20531.0
783304,20945.0
783332,20467.0
783360,19340.0
783388,18240.0
783416,16991.0
783444,16228.0
783472,16090.0
783500,16423.0
783528,17131.0
783556,18462.0
783584,20847.0
783612,23347.0
783640,24854.0
783668,24590.0
783696,23998.0
783724,23176.0
783752,21924.0
783780,20918.0
783808,20335.0
783836,19897.0
783864,19725.0
783892,19902.0
783920,20843.0
783948,22588.0
783976,24430.0
784004,24649.0
784032,23373.0
784060,22194.0
784088,21350.0
784116,20752.0
784144,20573.0
784172,20804.0
784200,21657.0
784228,22987.0
784256,24713.0
784284,26620.0
784312,27548.0
784340,26903.0
784368,25894.0
784396,24794.0
784424,23194.0
784452,21811.0
784480,21059.0
784508,20467.0
784536,20217.0
784564,20307.0
784592,20996.0
784620,22530.0
784648,24111.0
784676,24085.0
784704,22983.0
784732,21960.0
784760,21299.0
784788,21069.0
784816,21386.0
784844,22153.0
784872,23022.0
784900,24241.0
784928,25633.0
784956,26901.0
784984,27488.0
785012,26842.0
785040,25851.0
785068,24656.0
785096,23099.0
785124,21710.0
785152,20862.0
785180,20303.0
785208,20036.0
785236,20169.0
785264,21025.0
785292,22490.0
785320,23850.0
785348,23870.0
785376,23055.0
785404,22262.0
785432,21601.0
785460,21288.0
785488,21396.0
785516,21910.0
785544,22902.0
785572,24223.0
785600,25563.0
785628,26707.0
785656,27457.0
785684,26784.0
785712,25837.0
785740,24671.0
785768,23210.0
785796,21909.0
785824,21104.0
785852,20491.0
785880,20187.0
785908,20178.0
785936,20820.0
785964,22221.0
785992,23791.0
786020,24190.0
786048,24183.0
786076,23660.0
786104,23356.0
786132,22846.0
786160,22702.0
786188,22588.0
786216,22934.0
786244,23631.0
786272,24843.0
786300,26343.0
786328,27155.0
786356,26677.0
786384,25939.0
786412,24864.0
786440,23319.0
786468,22025.0
786496,21211.0
786524,20492.0
786552,20039.0
786580,20026.0
786608,20629.0
786636,21989.0
786664,23671.0
786692,24599.0
786720,24374.0
786748,23636.0
786776,23379.0
786804,23183.0
786832,23103.0
786860,22499.0
786888,22478.0
786916,23097.0
786944,24080.0
786972,25667.0
787000,26749.0
787028,26349.0
787056,25708.0
787084,24926.0
787112,23645.0
787140,22386.0
787168,21507.0
787196,20790.0
787224,20269.0
787252,20167.0
787280,20500.0
787308,21222.0
787336,21789.0
787364,21754.0
787392,21396.0
787420,20579.0
787448,19960.0
787476,19163.0
787504,18458.0
787532,18074.0
787560,18867.0
787588,20375.0
787616,22023.0
787644,24269.0
787672,25687.0
787700,25574.0
787728,25156.0
787756,24435.0
787784,23277.0
787812,22194.0
787840,21348.0
787868,20794.0
787896,20586.0
787924,20560.0
787952,20750.0
787980,21126.0
788008,21240.0
788036,20360.0
788064,19402.0
788092,18155.0
788120,17017.0
788148,16340.0
788176,16062.0
788204,16046.0
788232,16578.0
788260,18038.0
788288,20411.0
788316,23088.0
788344,25066.0
788372,25057.0
788400,24619.0
788428,23892.0
788456,22726.0
788484,21470.0
788512,20805.0
788540,20360.0
788568,20257.0
788596,20518.0
788624,21523.0
788652,23277.0
788680,25011.0
788708,24799.0
788736,23424.0
788764,22056.0
788792,20967.0
788820,20076.0
788848,19761.0
788876,19765.0
788904,20339.0
788932,21579.0
788960,23454.0
788988,25645.0
789016,27123.0
789044,26782.0
789072,26034.0
789100,24990.0
789128,23514.0
789156,22260.0
789184,21542.0
789212,21037.0
789240,20641.0
789268,20808.0
789296,21619.0
789324,23165.0
789352,24617.0
789380,24402.0
789408,23067.0
789436,21773.0
789464,20826.0
789492,20082.0
789520,19834.0
789548,20011.0
789576,20631.0
789604,21929.0
789632,23733.0
789660,25452.0
789688,26739.0
789716,26437.0
789744,25693.0
789772,24667.0
789800,23224.0
789828,21985.0
789856,21346.0
789884,20775.0
789912,20503.0
789940,20592.0
789968,21399.0
789996,22931.0
790024,24205.0
790052,23972.0
790080,22786.0
790108,21377.0
790136,20241.0
790164,19550.0
790192,19253.0
790220,19522.0
790248,20234.0
790276,21540.0
790304,23336.0
790332,25402.0
790360,26746.0
790388,26556.0
790416,25846.0
790444,24828.0
790472,23426.0
790500,22119.0
790528,21369.0
790556,20850.0
790584,20555.0
790612,20479.0
790640,21131.0
790668,22552.0
790696,23978.0
790724,23978.0
790752,22740.0
790780,21419.0
790808,20587.0
790836,19909.0
790864,19392.0
790892,19667.0
790920,20401.0
790948,21822.0
790976,23588.0
791004,25409.0
791032,26911.0
791060,26751.0
791088,26082.0
791116,25113.0
791144,23660.0
791172,22411.0
791200,21573.0
791228,20987.0
791256,20723.0
791284,20816.0
791312,21556.0
791340,23133.0
791368,24324.0
791396,23934.0
791424,22683.0
791452,21468.0
791480,20584.0
791508,19887.0
791536,19447.0
791564,19645.0
791592,20427.0
791620,21550.0
791648,23319.0
791676,25134.0
791704,26064.0
791732,25671.0
791760,25078.0
791788,24365.0
791816,23167.0
791844,22086.0
791872,21334.0
791900,20656.0
791928,20303.0
791956,20178.0
791984,20463.0
792012,21021.0
792040,21233.0
792068,20717.0
792096,19651.0
792124,18506.0
792152,17638.0
792180,16923.0
792208,16695.0
792236,16920.0
792264,17707.0
792292,19332.0
792320,21267.0
792348,23338.0
792376,24632.0
792404,24425.0
792432,23825.0
792460,23055.0
792488,21986.0
792516,20967.0
792544,20198.0
792572,19635.0
792600,19230.0
792628,19121.0
792656,19303.0
792684,19752.0
792712,19874.0
792740,19332.0
792768,18781.0
792796,17923.0
792824,17223.0
792852,16530.0
792880,16094.0
792908,15991.0
792936,16663.0
792964,18210.0
792992,20584.0
793020,22710.0
793048,24200.0
793076,24082.0
793104,23341.0
793132,22096.0
793160,20858.0
793188,20212.0
793216,19651.0
793244,19363.0
793272,19433.0
793300,20115.0
793328,21574.0
793356,23772.0
793384,25085.0
793412,24593.0
793440,23294.0
793468,21955.0
793496,21003.0
793524,20550.0
793552,20232.0
793580,20535.0
793608,21239.0
793636,22434.0
793664,24182.0
793692,25593.0
793720,26556.0
793748,26031.0
793776,24877.0
793804,23317.0
793832,21995.0
793860,21101.0
793888,20427.0
793916,20065.0
793944,20120.0
793972,20696.0
794000,22037.0
794028,24112.0
794056,25221.0
794084,25142.0
794112,24414.0
794140,23422.0
794168,22452.0
794196,22273.0
794224,22012.0
794252,22008.0
794280,22482.0
794308,23397.0
794336,24585.0
794364,25660.0
794392,26634.0
794420,26111.0
794448,25022.0
794476,23506.0
794504,22080.0
794532,21190.0
794560,20608.0
794588,20216.0
794616,20167.0
794644,20799.0
794672,22247.0
794700,24296.0
794728,25295.0
794756,24724.0
794784,23349.0
794812,22166.0
794840,20959.0
794868,20440.0
794896,20445.0
794924,20610.0
794952,21091.0
794980,22510.0
795008,24257.0
795036,25681.0
795064,26621.0
795092,26151.0
795120,25097.0
795148,23577.0
795176,22152.0
795204,21253.0
795232,20713.0
795260,20390.0
795288,20408.0
795316,20990.0
795344,22341.0
795372,24180.0
795400,25224.0
795428,24952.0
795456,24385.0
795484,23286.0
795512,22329.0
795540,21976.0
795568,21745.0
795596,21592.0
795624,21655.0
795652,22640.0
795680,24174.0
795708,25640.0
795736,26700.0
795764,26291.0
795792,25134.0
795820,23615.0
795848,22243.0
795876,21488.0
795904,20707.0
795932,20396.0
795960,20277.0
795988,20775.0
796016,22212.0
796044,23957.0
796072,24769.0
796100,24168.0
796128,23094.0
796156,22050.0
796184,21127.0
796212,20738.0
796240,20539.0
796268,20610.0
796296,21212.0
796324,22498.0
796352,24083.0
796380,25464.0
796408,26310.0
796436,26049.0
796464,25096.0
796492,23586.0
796520,22193.0
796548,21159.0
796576,20389.0
796604,19882.0
796632,19644.0
796660,19781.0
796688,20252.0
796716,21042.0
796744,21544.0
796772,22008.0
796800,22115.0
796828,21698.0
796856,20836.0
796884,20274.0
796912,19978.0
796940,19741.0
796968,19903.0
796996,20693.0
797024,21946.0
797052,23235.0
797080,24332.0
797108,24189.0
797136,23438.0
797164,22317.0
797192,21254.0
797220,20529.0
797248,19993.0
797276,19474.0
797304,19169.0
797332,19134.0
797360,19458.0
797388,20087.0
797416,20261.0
797444,19961.0
797472,19027.0
797500,17980.0
797528,16701.0
797556,15762.0
797584,15482.0
797612,15703.0
797640,16179.0
797668,17885.0
797696,20307.0
797724,22490.0
797752,24121.0
797780,24213.0
797808,23340.0
797836,22054.0
797864,20784.0
797892,20030.0
797920,19460.0
797948,19162.0
797976,19154.0
798004,19899.0
798032,21479.0
798060,23569.0
798088,24458.0
798116,23833.0
798144,22691.0
798172,21646.0
798200,20831.0
798228,20394.0
798256,20251.0
798284,20404.0
798312,20843.0
798340,21967.0
798368,23773.0
798396,25361.0
798424,26475.0
798452,25999.0
798480,24923.0
798508,23435.0
798536,22064.0
798564,21204.0
798592,20479.0
798620,20097.0
798648,20081.0
798676,20583.0
798704,21956.0
798732,23769.0
798760,24518.0
798788,23831.0
798816,22852.0
798844,22107.0
798872,21487.0
798900,21356.0
798928,21578.0
798956,22016.0
798984,23048.0
799012,24486.0
799040,26005.0
799068,27259.0
799096,27879.0
799124,27271.0
799152,25909.0
799180,24219.0
799208,22633.0
799236,21548.0
799264,20774.0
799292,20310.0
799320,20210.0
799348,20641.0
799376,21734.0
799404,23415.0
799432,24187.0
799460,24171.0
799488,23546.0
799516,22974.0
799544,22437.0
799572,22204.0
799600,22355.0
799628,22993.0
799656,23882.0
799684,25138.0
799712,26589.0
799740,27853.0
799768,28538.0
799796,27687.0
799824,26208.0
799852,24567.0
799880,23050.0
799908,21892.0
799936,21032.0
799964,20451.0
799992,20304.0
800020,20703.0
800048,21975.0
800076,23633.0
800104,24392.0
800132,24131.0
800160,23421.0
800188,22852.0
800216,22400.0
800244,22172.0
800272,22321.0
800300,22909.0
800328,24090.0
800356,25352.0
800384,26804.0
800412,27906.0
800440,28345.0
800468,27608.0
800496,26369.0
800524,24565.0
800552,22927.0
800580,21891.0
800608,21018.0
800636,20445.0
800664,20201.0
800692,20599.0
800720,21712.0
800748,23380.0
800776,24181.0
800804,24225.0
800832,23503.0
800860,22572.0
800888,21759.0
800916,21318.0
800944,21824.0
800972,22544.0
801000,23426.0
801028,24522.0
801056,25851.0
801084,26968.0
801112,27578.0
801140,26948.0
801168,25794.0
801196,24328.0
801224,22870.0
801252,21722.0
801280,20708.0
801308,20146.0
801336,19797.0
801364,19822.0
801392,20353.0
801420,21006.0
801448,21167.0
801476,20892.0
801504,19958.0
801532,18984.0
801560,18365.0
801588,17914.0
801616,17856.0
801644,18294.0
801672,19197.0
801700,20811.0
801728,22702.0
801756,24126.0
801784,24844.0
801812,24594.0
